tid,text,gt
10,"son válidas a dónde y adónde... aunque la forma junta me suena fatal... el truco pa…, jajajajajajaajajja me ha llegado vía whatsapp, creo que lo han publicado en, gracias por el follow, Raúl. Te has convertido en mi seguidor n°600 jejeje nos leemos!, ¡los nuestros! :( Ánimo que ya casi lo tenéis 😉, Pero qué bien cuenta las cosas esta  🌅🏞en tus imágenes ➖peso ❤️ ➕  vía, felicidades, Carlos! Pinta muy bien👏🏻👏🏻, ¿eso es un huevo?, Se me antojado una hamburguesa... buen momento para probar el servicio de  🍔🌭🍟, madre mía... 19 aciertos solamente!😵😵, ¡anda! He publicado una foto nueva en instagram, ¿Y por qué no conocía yo a  hasta hoy? otro blog a la lista 🔝gracias a, Si pierdes tus AirPods, Apple ya tiene una solución, vale... he leído ""me voy a las prostitutas"", En  nos caló hondo el artículo del día del marrón de  jejejeje y aquí tenemos nuestra versión ;), Fotos del roscón? No, thanks. Porque no duró ni 5 minutos en la mesa😅😅feliz día, Sorpresón! ¿Y ahora dónde está el balón de fútbol que perdimos, cariño? 😂😂😂😂, y lo que te queda, Fernando, lo que te queda..., al final ha elegido recular... por mi tweet o porque el disfraz de hada le quedaba peor??…, y luego se aprovecha de pobres tuiteros para ganar fama... Rubén, dimisión!!😂😂, dos opciones: asumir error o re-acusar a Rubén de plagio también. Sólo se…, en serio, llega un momento que tienes que recular, asumir un error y dejarlo ahí, no? No? Sí, ¿no?, gran idea!! Un directorio de Jenios para rápida consulta👍🏻, lo de copiar los comentarios ya sobrepasa un nivel...😳😳😳, En 2008, algunos ya anticipaban lo que serían los  y su utilidad para las marcas.  por t…, ¡anda! He publicado una foto nueva en instagram, Las siestas de los viernes me vuelven asocial. Decidido, conozco gente que NO, aún no la ha visto... y uno porque es educado y les sigue hablando sin matar…, el último artículo de  me recuerda al tuyo  ¡pero sin plagios ni nada! jajaja, creo que viene del caso de las sillas a 15€ y los cancelamazon que cada vez son más frecuentes",1
11,"ya quedó listo.. Mañana se hace la entrega, Hola Nico.. Ya estan vendida las camisetas... Lo mismo que el poleron.. Gracias por tu atencion., Remate camiseta UC firmada en la epoca por Acosta, Bisconti, Lunari entre otros.Todo va en ayuda para la gente del…, Puedo hacer la entrega en Metro Santa Ana (Linea 2), o bien Metro Cumming (Linea 5). Mañana desde las 11:00 AM en adelante, Tiene muy poco uso y esta en perfecto estado., Perfecto, no hay problema, Puedo entregar en metro Santa Ana (Linea 2), Estación Cumming (Linea 5), Hola Hernan. Si.. Talla L.. Se encuentra en buen estado.. Solo algunas manchas pequeñas propias del tiempo, Muchachos.El dinero de camisetas y poleron que puse a la venta, va en directa ayuda pal sur, en elementos que sean necesarios., Las lukas que se junten, se compraran elementos necesarios para la gente del sur afectada por los incendios, Esta camiseta uno de mis grandes Tesoros.. Firmada por Acosta, Bisconti, Lunari entre otros.. Desgaste propio del t…, Muchachos.. Vendo:Camiseta UC (Samsung) Talla L $15.000 / Camiseta Boca $12.000 XL / 
Todo va en aporte para gente…, POLERON UC $20.000. Talla XL.. Muy poco uso, Especificamente a los pueblos de Deuco y Llongocura... Hay niños, ancianos, mujeres que no les ha llegado ayuda.. Y es Urgente, Compadre.. Necesito de tu ayuda.. Quiero vender algunas cosas (Vestimenta UC) y rifar una camiseta para ir en ayuda de la gente, Los pueblos Deuco y Llongocura necesitan ayuda urgente.. No está llegando la colaboracion... Por favor, estimados  pueden ayudar a encontrar a este niño? Nico yo me sumo para costear la entrada a San Carlos y una camiseta, lo mismo en Stgo centro, Estimados.. Es posible puedan enviar ayuda veterinaria a las zonas afectadas? Es urgente ! Por favor, q más se puede esperar de ese maldito culiao !!, y las ganas de levantarse nuevamente.. admirable!!, vayan a ayudar a la gente basuras culias !!, éxito Nicol para ti y tu equipo !!, enano está con una contractura según comenta",0
12,"anestesista adicto trabajaba con chicos??? Que horror!!!! 😡😡😡, Nuevos seguidores: 0, unfollowers: 2 (11:59), Nuevos seguidores: 2, unfollowers: 0 (03:50), mente activa ;), mirando  muy interesante el tema! aplausos!, Nuevos seguidores: 0, unfollowers: 1 (18:54), que horror!!! :(, Nuevos seguidores: 1, unfollowers: 0 (15:46), Nuevos seguidores: 1, unfollowers: 1 (23:36), del maestro! obvio!, obvio! Pero ella es bailarina, Nuevos seguidores: 0, unfollowers: 1 (09:49), Nuevos seguidores: 1, unfollowers: 0 (10:33), muy feliz navidad!!! 🎉🌠🎄🎆🎇🍸😘, felicitaciones!!!!!, muy feliz cumple!!! Que sigas cumpliendo sueños! Lo mejor para este año q se inicia!  🎂🎁🎉🎉🎉, genia total! Gracias x desasnarnos siempre! Toda mi admiración y respeto, cuanto para aprender de ellos!, Nuevos seguidores: 1, unfollowers: 0 (11:04), Nuevos seguidores: 0, unfollowers: 2 (14:27), Nuevos seguidores: 0, unfollowers: 1 (22:33), Nuevos seguidores: 3, unfollowers: 0 (23:14), Nuevos seguidores: 1, unfollowers: 0 (23:46), Nuevos seguidores: 0, unfollowers: 1 (15:55), Nuevos seguidores: 1, unfollowers: 0 (00:13), Nuevos seguidores: 0, unfollowers: 1 (01:45), Nuevos seguidores: 0, unfollowers: 1 (18:24), que hermoso! ❤, Nuevos seguidores: 1, unfollowers: 0 (10:27), 👏👏👏👏👏 mis felicitaciones a la producción!, 👏👏👏👏 geniooo!!!! Espectacular progrsma! Se lo merecen! ❤, Lo que más me gusta del  es su batería de larga duración. ¿Qué preferís vos?, muy feliz cumple !!!! Que este año q comienza este lleno de bendiciones !! 🎂🎁🎉🎶, Nuevos seguidores: 1, unfollowers: 2 (22:00), Nuevos seguidores: 0, unfollowers: 1 (14:23), Nuevos seguidores: 1, unfollowers: 0 (23:09), Nuevos seguidores: 0, unfollowers: 1 (15:33), Nuevos seguidores: 1, unfollowers: 0 (00:22), Nuevos seguidores: 0, unfollowers: 1 (16:48), Nuevos seguidores: 2, unfollowers: 0 (18:08), Nuevos seguidores: 1, unfollowers: 0 (05:54), Nuevos seguidores: 0, unfollowers: 1 (16:35), Nuevos seguidores: 1, unfollowers: 0 (05:16), Nuevos seguidores: 1, unfollowers: 0 (19:02), 😍felictaciones!!!!!!!, otro brote! !!!!",0
13,"China recibe primer embarque aéreo comercial de arándanos peruanos, Fitch dijo que Brasil ha logrado progresos en materia de políticas, pero advirtió que hay riesgos sobre el crecimiento y la deuda, Donald Trump recibió al Primer Ministro de Canadá Justin Trudeau en la Casa Blanca, además se conocerán nuevas cifr…, Revisa la entrevista del ex mandarario colombiano  quien se refiere al escándalo Odebrecht en…, Odebrecht: PPK pide a Trump que evalúe deportar a Alejandro Toledo, PPK: “Empresas culpables o sentenciadas por corrupción no podrán transferir dinero fuera del país”, Israel rechazará ingreso de Alejandro Toledo, Odebrecht: Toledo todavía estaría en EE.UU, porque no abordó un vuelo que lo llevaría a Israel el sábado en la noche, PPK pide a Donald Trump deportación de ex mandatario Alejandro Toledo, Bachelet y Macri se reunieron en el marco de la conmemoración del bicentenario de la victoria de la Batalla de Chacabuco., El encuentro entre Donald Trump y Shinzō Abe, Odebrecht: Perú ofrece recompensa para capturar y detener al ex presdidente Alejandro Tolero en Francia, Odebrecht: Gobierno peruano pide a Interpol de Francia capturar al ex presidente Alejandro Toledo, Odebrecht:Juez Concepción ordena 18 meses de prisión preventiva para el ex presidente Alejandro Toledo por sobornos, México: Banxico sube 0,50% la tasa de interés y la deja en 6,25%, Perú: Fiscalía señala que Alejandro Toledo recibió 18 pagos de Odebrecht del 2006 al 2010, Evaluación sobre prisión preventiva para Alejandro Toledo, Entrevista al ex pdte colombiano  quien se refiere al caso Odebrecht., Perú: Fiscalía Nacional inicia la audiencia para evaluar el pedido de 18 meses de prisión preventiva contra Alejandro Toledo, Perú: Alejandro Toledo podría convertirse en el segundo ex presidente peruano en ir a la cárcel en los últimos diez años, México: Inflación interanual se dispara en enero a su mayor nivel en más de cuatro años, Brasil: Por quinto mes consecutivo, la inflación fue menor de lo esperado",0
14,"xq t vas tan al choto .. quiero una soga d oro kee flasheaba bb volve !!, Lo q va ser la pared de kravi manana tan nosotras manana vuelve mi cachorra preferida ❤😍🎉🍸, Jajajjajajaja muda estoy es un monton mal ..FELIZ VIERNES WEP !!!!!, jajajjaa no seras mexicana vos xq vos tmb t lo clavarias en cualquier momento del dia bb, Te voy a extrañarrrr 😢 te amo hermosa personita de mi life ❤, Kika con la mejor mi piernaa t amo chau tarada q seas vos  🎉🎵🍸😍❤, jajaja sos tan todo bebe .. ya se pero es crack t compania asi q me acepta jaja wep ❤, jajaj yo t acompaño bb 😉❤😂, Hoy se vuelve  de la mano con mi piernaaa dio miede  amarte felichee 😂😍❤🎉🍸🎵 ala, Pijamadaaa con el mas gruñon 😍❤ le amo 🙈, Eres el peor amor q conosido tan perfecto q no te olvido 🎵😡🙈, m fui en mercedes y volvi en audi jajaja papuuu 😂🙈😅, Sos tan lo mas jaja 😍❤⚪🔴⚪🙈, eSpeRanto wep 🎵🎉👌🍸❤😻, mas fantasma q vos imposible 🐱 bye, Jajajajjaja bobitaaaaa a vos te falta vuelo pichona 😂, Luna de miel   q seas vos jaja  amarte UY, vamooo cachorro ♥, VAMOS QUE HOY  NO TENGO GANAS DE OLVIDARTE 🎵😍❤🙈🙋, lindurass te extraño bebi, calmate rocio vuelvo de la costa y cena a lo morza ok q, Lo q te amo loca de mierda q seas vos  q me dejas hablando solaa mee amor, Jajjajaja estoy muda lo pero es q no se quien es jajjaaj t amo enfermita mia ojo ehh q valor 😂❤ t traño, q pesada con ese temaaaa 😂🙈, Con las mas linda  😂😍❤🙈, LLEGO LA FIESTA A MDQ MEE AMOR RESCATEN LA TANGA Q ARRANCO EN 3 2 ...  WEP 🎶🎉😂😻💣🎵, Me fui de vacaciones lejos de los amores 🎶😂🙈 weeeeepppp 🎉🍷🙋❤🔴⚪, Pero es imposible dejar de buscarte 🎶😕, jaja linda cachorrita, Estoy enaMoraaaaaaa de 4 Babysss siempre me dan lo q quiero lalalala 🎶🎶✈😍🎉🍷🍸🙋, mdq jajaja ay si algo veo pero quiero saber bien asi q cenamos o lo q quieras mee amor quienes son jaja, Pasame cabida y te juro que te hago feliz ❤😍😂🙈, cuando te clavan el visto wepjajaj, Buen Dia pipis 🔴😃😂😍 aca toy chee, Jajaja me moeraaa mas lindas 😍❤
GRACIAS CACHORRAS WEP !!! 😂🙈👌, te extrano piernaaa 😢, jajajajajaj q seas vos era de eela q me dcias jajaj bue bien cachorra entrenas jaja wep 😍",0
15,"Cansada de tanta mierda 💩💩, Yo viendo Justin Bieber: Never Say Never, desde que empieza hasta que acaba 😂😍❤️  lov u, Miopía en los dos ojos👀 llegaaa una nueva 4 ojos a la familiaaaa✨👏🏼, su ex*, Ahijada preciosa😍👑, En verano arreglarte para una juerga es IMPOSIBLE. El sudor hace de las suyas para destruir todo lo qué haces 😅😅, Me encantan esas conversaciones con Roberto a las 3 am. Esas donde nos tiramos al suelo y empezamos hablar de absolutamente todo 👌🏼, Lo que se fue, no hace falta, Mi ahijada ya nació y nadie se digna a tomarle fotos y mandármelas ¿que clase de personas son?, Justo HOY tenía que venirme la regla? 😃😭, No se para que sigo dándole vueltas al mismo asunto. Time to move on sweetie, Ella está llena de screenshots, yo estoy llena de recuerdos que quedarán entre el y yo para siempre✨, Suena tan convencida diciendo sus mentiritas que hasta yo me las creo a veces 😱, Dicen por ahí que SV es el día de la hipocresía., ¿Es normal que haya estado más emocionada por SV el año pasado que estaba soltera que este año?, Jamás había aprendido tanto de una escena de una película como lo hice con esa ✨👌🏼, ""Eso sí, ten cuidado con las botellas porque aún se romperlas en la cabeza"", ""Pero ¿sabes algo? Ahora que te veo solo me dan ganas de rezar por ti y por tu vida tan miserable. Cuídate, disfruta la noche"", ""me pasé muchos días pensando que haría cuando te tuviera frente a frente, te insultaria, te patearía el trasero..."", El sábado tengo cita con el oftalmólogo🤓 que nervios, El aburrimiento hace milagros😂, Me da vergüenza decirlo pero estoy dms entretenida viendo EEG, Carajo, ya me dieron ganas de salir ptm, El viento que entra en el cuarto de mis papás es INCREÍBLE ✨🙌🏼, novio más lindo💕, jajajaja que mala vibras 😂👎🏼, No puedo más con mi dolor de garganta aiudaaaa😭😭, Dolor de cabeza, dolor de garganta, cólicos, mareos, nauseas ¿algo más destino? ¿Que más tienes preparado? 🤢😷, jajaja escribo pal culo😂 la mierda*, necesitabas que alguien te sacará de mierda 😏👋🏼, Temblor de mierda",0
16,"Qué lindooo, Fran!!! Felicitaciones!!! 💪🙌, Jajaja, ok! Lo mismo digo! 💪⚪🔴⚪, Sos hincha de Lanús?, Tres días! 💪❤, ""Patrón"". 😂😂😂, Jajaja, literal. Son hermosos juntos! 💜💙, Yo los veo así 😍. Estoy enamorada de su amor! ❤, Es hermoso verlos así! No pueden más de amor! 😍❤, Estamos en condiciones de afirmar que ese vídeo es el más lindo del mundo, nocierto? 😍❤, Estoy tentada mal con el vídeo, no puedo más!!! 😂😂😂😂😂😂, Así siempre, por favor!!! Los quiero!!! 💙💜, Amo como se divierten!  💙💜, Me encantó, les salió genial!!! Están hermosos!!! 👏🙌😍❤😂, Barbie y Ken. Jajaja, genios de la vida!!! 💜💙😂😂, Jajajajaja, son todo lo que está bien en esta vida!!! Los quiero!!! 💜💙😂😂, Estoy llorandoooo, literal!!! 😂😂😂😂😂😂😂😂😂😂, Jajaja, geniaaa! Te juro q busqué el tuit para ver si puso eso xq no me había llegado la notificación. Soy una taradaaa! 😂😂😂, Ya re fue, no se lo corta más! 😂, No, no le queda mal, pero estaría bueno que se lo corte un poco jaja. Igual, prefiero mil veces la colita y no la gorra., Amo como lo peina! Son muy lindos! 😍❤😂, Jajajajaja, los quiero!!! 💙💜, Son tan lindos juntos... Se los ve muy bien y re felices. Amo. 💙💜, Las cosas como son, Yami. Yo también te ❤., Delfi por favorrrr, se lo tiene que cortarrrr!!! 😂, Sus sonrisas... Nada, eso. 💜💙, Prefiero mil veces que use colita, y no la gorra. Igual, quiero que se corte ese pelo right now! 😜, Qué lindo que se acompañen en todo!!! Genia, Mery!!! 💙💜, La rompés toda como siempre, pibito!!! 🎤🎶🎊🎉🙌, Lindos del amor!!! 😍😍💜💙, Awww, más tierno... 💙💜, Porecita mi Lu... Altos forros son, eh! (?), Esto es muy fuerte! 😂😂😂😂😂😂😂😂😂, Jajajajaja, LA maldaddd!!! Qué tengan un hermoso día!!! Los quiero!!! 💜💙, Feliz cumple, Seleee!!! Qué tengas un hermoso día!!! 🎂🎈🎊🎉🎁💗, Es muy tierno este vídeo... 💙💜, Amo fuerte cuando le dice 'Mery' o 'cachorra'. AMO! 😍❤, A todo esto, el bailarín ya se fue, no? 😜😂, Jajaja, es una tarada!!!, No hay nada más lindo que verlos así de felices. Sus caras lo dicen todo. 😍😍💜💙, No puedo más con Bel!!!  😂😂😂😂😂😂😂, No tengo eso.",0
17,"ESPERO QUE GANES, yes porfis, TE ESPERAMOS YO VOY A IR V.I.P, jesus vas a sacar un disco?, jesus sacarias un disco, tu hermano es un papasito, hablame, dylan quiero que ganes fan numerp 1 mandame un saludo, ( live on  dylan te amo mandame un saludo fan numero 1, tio como hago para ganarme una pañoleta de dylan, donde se puede comprar el sidi del ganador, donde se puede comprar el sidi del ganador, gracias, No puedooo como se hace, No puedo sorry jajaja, Yo lo sé todo 😎 shh no quiero problemas ya sabe con quién 😂, Todavía hay mucho tiempo, huuuuy cuente 😂😁, Cuando hagan esto hablamos bye 😂😂😂, Yo quierooo 😍😭😍😭😍😭, Lo mismo! 😘👍, Feliz año, Estubo Muy Buena La Caida De Milena, por que, 12:00 Todavía Despierta!, Vamos, Los mejores siempre 😘, Dormir en las tardes es lo mejor! 😍, CANADÁ 1994 12:56 1 Marzo, No se le olvide también votar por Mejor Artista Masculino!, Ya un año de haber hecho un sueño realidad gracias a ti hermana  gracias y mil gracias Te Amo! :), Yo igual muchisimo GRACIAS, Así no ganemos sabemos que somos las mejores no necesitamos de un premio para saberlo. ♥♥♥, Si ya voy es que no me da sueño, Nose que le veo pero lo quiero mucho *-* :*, Que paso ?, Xiomara dijo que una tonta, Saludes los amo, Sigue me te amo ya quiero sábado, Saludos Desde Colombia Te Amo Ya Quiero Sábado, Bueno esta bien Niall y Justin ajjjajajaja, Noooooo JUSTIN BIEBER y punto chao, Conmigo y Niall, vuelva con el y ya no joda jajajajajaj B'H, aaaa digale que saludes que no pude ir que feliz cumpleaños, Viendo  geniales :D, Cuanto quisiera ir a los    :/, lo quiero :*, Si la que empieza todo, Si utd es la Mas del grupo!, La Mas del grupo la presidenta de 8-3, en el pasado, Si pero es duro ocupar el primer puesto con usted toda NERD Jajajajajajajja, Y Va Hacer El Mejor Día De Nuestras Vidas!, jajajaj no toca conocer Niall !, Plan de estar con amigos en el colegio hablando  :), jajajajaja ese profesor, jajajajajajajajajaj como niños de 3, igualmente jajjaja lo quiero tontin :), el es solo mio jajajajaja, Uy Si :), Que puesto?, Bonito apagando los computadores jajajajaja afectados:    Jajajaja, Si con  Uyyy",0
18,"mucho de todo parece, estaba viendo una foto tuya en isla mujersss con hartas bubis :DDD, estas comiendo mucho pollo :D, y como cuanto pesas?, te dejo tan mojado que ni escribir bien puedes, 😱 es que escribiste los de los combos en la gusta, y tiene otro sentido, mi entender flaite me delata :shigua: jajaja, jajaja que mal pensado, combos iban, combos venían!!!, es raro pero es su modelo de combos (horribles), para enero esta movido el mercado, en e) hay una bolsa nocturna de gb wtf, sep, en diciembre tenían oferta de 40% en un plan de 10 lucas también, pero menos meses, no está mal, si, tienes que a sus oficinas en provi, una vez fui ahí a buscar un chip de gtel jajaja, el otro día lo ví, la paja es ir a hacer el trámite en persona, y que no tienen 4g, como esta el humo por ahi?, Ayude a Iván Núñez poh señora, deje de ver los restos de su casa y venga venga venga!!!, me impresiona que si no fuera por una civil, que vive en usa, no habría un avión tirando agua, cuanta inutilidad, 😥, Le peach, la pura sabrosura 🤤, Le peach, la pura sabrosura 🤤, cual es la velocidad de la luz? Y como me pueden responder a dicha velocidad?, difícil que te suban más, acá no son tan técnicos, tendría que ir un técnico a tu casa y evaluar ahí, hay planes bam más rápidos, cuanto pagas por ese plan de adsl?, Ay qué miedoso el señor, uy arañias que miero! 😱 🕷️🕷️🕷️🕷️🕷️🕷️🕷️, jajaja, hay que tomarlo con un favor concedido, Estaba probando 4G LTE de Claro chile 😐, En  les debe doler el * para haber lanzado esta bolsa mixta, después de perder 1 millón de clientes no les qu…, llevo todo el dia enviando DM por un problema con mi linea movil y aun nada, les envie mis datos, me los pidieron y reenvie, jajaja, perdonar, es que te ví,  emocionada, 💃, armas todo, compras todo, y le dices que está todo pagado, que no devuelven la plata si no va, y listo!, es como tu fantasía flaite parece jejeje, flaite pero no taaan flaite, digo digo 😸",1
19,"Me ilusione sucedio al mirarte,algo tienes,no me creeras y diras que yo estoy loco y te confieso que siempre estare…, Denuncian golazo del exprocurador Ordonez, jajajajaja despues de ese susto para el veterinario fueron a dar., jajajaja creativos los pelaos jajaja, Pienso que al hacer el cambio de los 11 jugadores, todos tienen oportunidad y deben mostrarse. Mensaje claro del DT Russo., Primero una de Lewis, y despues una de Luuuiss. Despertar, para cuando pueden pasar por la calle 188 con 57, 😨 no puede ser; pense que ya no estaba.😵😱., Mmmm juega por el mismo costado que juega Manga; Mmmm interesante ..., -Creo que me voy a tomar un descanso en la piscina.
-¿Piscina? 🤔¿Aquí, en la obra???😕
-Pue…, y le agrega una canastica de ClubColombia🍻, jajajaja la pelotuda del video jajaja, en esa epoca se tenia respeto por la camiseta; ambicion y deseo de triunfo., Que el año nuevo les traiga muchos sueños, grandes satisfacciones y bendiciones. FELIZ AÑO NUEVO., espero que esa noticia, sea por el dia de inocentes., Happy happy azul abrazo; exitos en tu nuevo año., feliz cumpleaños; abrazo embajador., jajajaja 😨 sr ganaron los coscorrones jajaja, ;☝ pero si Stafe juegan la final como juegan el clasico, mejor NO jueguen ...., Que pasa con la defensa?, jajajaja se puso bueno el partido, No se le puede decir nada al 12 porque la, Que gran partido el de este sr., jajajajajaja Sharpie fe; le pongo unas moneditas a Gamero, Hp que año tan 😨, Vamos  hoy tenemos que ganar, Bien por la barra de oriental, ya voy en camino, ""Si vos fueras del cielo, moriria unicamente por volverte a ver""., Nos toco jugar con el que yo queria; aqui te esperamos., Metallica y Jimmy Fallon hacen un cover con instrumentos de juguete  vía  Por eso son THE MASTERS!, jajajaa muy bueno, es un experto en el tema, Gol de Chile; ahora si apague y va..., Estamos tan mal 💩; que espero que Higuain no haga ⚽, No vaya a sacar a Falcao; James merece ser el cambio, eso pasa cuando se ponen a elevar cometa 💰💲💵💸,  y no jugar futbol.",1
20,"En tiempos de ausencia, cualquier silencio es olvido, caminar medio cojo y la cabeza de un lado., No Voy A Correr Detrás De Ti.
Y Mucho Menos Huir De Ti.
Estoy Aquí, En El Mismo Lugar.
Tu Ya Sabes El Camino., Yo Tampoco Se♥, Que Mi Curiosidad Sea Mas Grande Que El Miedo.........., Resistamos A Tanta Estupidez............!!!!!!, No Nacimos Perfectas Si Eso Es Lo Que Piensan......., “Permítame decirle que algunas veces estoy feliz y otras estoy sin usted”., “No te culpo a ti, no tienes porque sentir lo mismo. Me culpo a mí, que aún espero que lo hagas.”  — Mariposas negras, ""si estas ausente durante mis dificultades,
no esperes  estar presente durante mi éxito "", faltas tu y todo me sobra♥, Viendo la película del Conjuro  
Muy buena, Escuchando Evanescence♥, Una frase fuera de contexto ""El Balón y la Mujer tienen algo en común, sino la proteges viene otro y te la arrebata""., Lo Mejor Del Deporte son Las Amistades......!!!, Bueno llego la hora de estar pilas ajajajjajaj, Que bonito es que te recuerden como eres♥
No como la chica que se callo la ves pasada, No hay nada mas hermoso que ver las transmisiones de  me alegran la vida., JAJAJAJAJJSJA yo colocaba a personas que tenían el mismo apellido y ni los conocía, Buddy valastro le quedo en calzones con esa natilla JAHAJAHAJAJAJAHJA, No hay nada mas hermoso que terminar un día de mierda viendo las transmisiones de  Te amo parce 🙈 ❤️, Cosas hermosas que pasaron hoy:
-
-
-
-
-La transmisión de  
Nada mas., JAJAJAJAJAJAJAJAJA porque me río de estas maricadas?, JAJAJAJAJJAJAJAJAJAJAJAJAJA no lo puedo creer JAJAJAJAJA, JAJAJAJAJAJAJAJJQJQ la mía, esto se esta calentando, JAJAJAJAJA cierto 😒, - Mami me deja ver mentes criminales?
- Nono, vaya a dormir que mañana tiene que madrugar 
-, tiene la batería soplada JAJAJAJA, yo te puedo dar amor y ternura jajajajajaja :(, Hoy younow estuvo una mierda, pero aun así te veo  Me alegraste la vida., En estos momento he aprendido mas con el  , que en el pre-icfes",0
