tid,text,gt
10,"Packing for a dig:  archaelogists getting ready for 3 weeks of excavations on Ahuahu/Great Mercury i…, Landed in Auckland, en route to Great Mercury island with  archaeologists heading into field, reading, Doomsday Clock advances toward midnight, the closest it's been since 1953, op-ed by Bulletin of Atomic Scientists, This 
and this, Keeping watch too, Peter Thiel, Trump adviser, has a backup country: New Zealand, In response to Trump's anti-science stance, more scientists are preparing to run for political office, by, If the official account is silenced ... the rise of 'rogue' Twitter handles, Helen Clark  to leave her role as head of UN development programme  in April, been in touch with  few days ago; watching with interest &amp; support, How to spot dodgy science - a few tricks for quickly rejecting bad science, by, all the best - and supportive greetings from downunder!, are you planning internationally?, If you haven't discovered  yet, this is a good read to start, sorry I missed you - had Mr7 with me so was keeping an eye on him - good turnout!, talks now live, 'Earth's atmosphere is as thin as the skin of an apple' former astronaut Dan Barry  but then argues we shd 'get off this rock', At   gets plenty of mention in former astronaut Dan Barry's talk - next soil studies on Mars?, I can attest to that at Wellington, From  yesterday to talking about Antarctica and  today at  event, 'Living down to expectations, he had delivered the most dreadful inaugural address in history.' by, As  begins, first speech focuses on rights of refugees, Happy Birthday Scott Base  - 60 years of science on ice, These two species of penguin depend on sea ice for foraging and breeding (Emperors), image Rob McPhail…, Ping Wellington:  meets at 10.30am at Parliament to to Civic Square, I have about 50 pics of this one penguin - all trying to get a sharp image from a zodiac - only one worked :), yep, Snares crested it is :), And also for  awareness day - where's this guy's home?",0
11,"This makes me so angry🙄, 2 years later and i still can't take a shot without vomitting😂, Having major blues😢 the best place on earth🗽🇺🇸⛲️, 2016 has honestly been one of the best years roooolll on 2017, U learn something new everyday ey, Crazy how for 18 years of my life I thought the phrase ""play it by ear"" was ""plan it by year"", Feel like I'm in year 7 all over again😂😂😂, Only I could of fallen off the carriage when having a horse and carriage ride in Central Park lol, Rooooolllll on tomorrow🗽🇺🇸, When you think something's actually the matter😂😂😂😂😂, The  things i get from my mum😂😂😂, Happy birthday  hope you have a lovely day!!!💗, Happy birthday Harry hope your enjoying your day and have a fab night  X, Can't wait to see  little face tomorrow💗💗💗, Happy birthday u lovely lady  hope u have the best day ever love u lots n lots💝💝💝💝, Happy birthday to my soul sista love u incred amounts hope you've had a fab day with us  💚💚💚, Happy birthday the the one n only  have a snazzy day X, The tube in this weather is actually grim😭😭😭, Happy birthday  hope you have a lovely day!Xxx, Happy birthday Em hope your having a lovely day!  Xx, Annie's such a home wrecker killing relationships like I killed this bug💔😂, Happy birthday   hope u have a fabulous 18th Xxx, Meanwhile in the Caribbean😰😰😰, It's half 8 here Yh I knock on my mums door and she's still in the fckin shower this is child abuse right here I want my dinner😢😢😢, Did I really just drag my mum around the hotel to play Pokémon Go😫, I am 3 chapters away from finishing Me before you and I don't think I'm mentally prepared for it to finish😰, Happy birthday  hope you have a lovely day and enjoy tonight!Xx, Me after watching season 4 of OITNB, Ugh liana mentions she's a stripper with fake boobs even more than Zara did with being Miss Gb😒😒😒, Friendship goals x, Working opposite Selfridges for two weeks is gunna burn a serious whole in my pocket👛, Why am I online shopping pretending like I don't have an exam on Wednesday 🤔",0
12,"Educampwelly? Fast becoming a Welly institution...dont miss it., Excited to be heading to Dublin to visit  and speak to Irish teachers about working holidays in, How do I like thee, Educampwelly? Let me count the ways…, Kiwi teacher recruiters are heading to the  and  in Feb. Find out about teaching in NZ.  or DownunderLive, Here's a cool thing for  who want to travel., Not the best day to land at Wellington airport.  Good to be on the ground., Great New Years read about making a difference. Chapter One about  'Leadership is learning, but in front of more people', Yeah takes about 6-8 weeks., Great to see the  MeNZ Scholarships on the go again for men training in    ., Now I'm interested....where is Mr Hutchins who taught in Singapore in 1995? » Education NZ, New Zealand headlines Saudi Arabian vocational conference » Education NZ, 7 Principles for a Better Primary School Accountability Framework.  More interesting thoughts from an ex UK educator, How Real is Real-Time Feedback in UK Organisations?  via, Welly Ed Edcamp....2017.   Save the Date., Interesting.....for  and, A problem of the modern age I reckon, Well done Mrs Muldowney.....way to go teach., What a cool thing..........!, Pakeha NZ continues to discover the true past that privilege was built on. We are waking up., English Teaching in Thailand 2017 -, A new guide to Health and Wellbeing for teachers from the Educaiton Council.  :-)Education Council, “Poverty doesn’t take breaks on the weekends, or holidays over Christmas. Poverty is relentless”, This weekend   would love to share advice to, Thanks to SiEBA and  I'm finding out the are some major changes to the Code of Practice for International Students., meet for a drink and share some info with  About, Last chance to meet  at our events in  Check it out here, will be in Birmingham .find out about teaching in NZ, 2 down 6 to go.  would love to meet you! see the remaining events, 2 down 6 to go.  would love to meet you! see the remaining events, Get a rundown of the  education events over the next few weeks",1
13,"What are the odds Steve Harvey hosts the supreme court nominee show tonight?, Josh: I'm confused, I recommend my favorite activity when things get tiresome. Pizza, beer, and your favorite album., but when 59% of global refugees originate from these countries, it kind of reads as a Muslim ban, In case you want to see my sources:, .  These countries constitute 59% of total refugees. This ban impacts 64% of that group. That's how it's a muslim ban, . will you speak out against the ban on refugees that is happening today?, Love your neighbor as your constituency, . do you think that's the right thing to do?, Enough wasn't done then. Certainly enough isn't being done now, on Holocaust Memorial Day and during March for Life. I would say it's ironic, but hey at least their email security is top notch., This  is bullshit. I've helped ME families settle here in US. They're escaping a hell no one should have to experience, KG's Area 21 portion was also great, depends on how many of them know his name, Not so much the dems as it is the nominees dragging their feet, punch him. Or vote for him. I'm not sure what norms are anymore., Hey  I finally received my security deposit back but it wasn't the full amount + no interest for holding my money for 2+ years, question: are D's really holding up cabinet noms? Aren't most committees (edu specifically) controlled by R's? + no fillibuster, I volunteer as tribute, -&gt; return of the Jedi part 2, she realized she hasn't been a headline in 15 minutes?, Sorry  I'm on the Miami hypetrain at the moment., My reaction to that Matty Ice TD run., Green Bay is currently up by 7., Looks like a NE Patriots game crowd. 😞, Huh, I'm suddenly craving brandy for some reason, . Extremely ignorant. You seem to pride yourself on well-researched docs. Do a bit more reading here, Geez, that hit to Wilson knocked him into next week. Or I suppose you could say... the future., pretty sure that awards goes to, Finally added this bad boy to the collection. Just need  's signature...",1
14,"Some thoughts of mine on the Trump ban 'We are in breach of our own laws by turning a blind eye’, Arises repeatedly in my child protection cases: Lack of units to treat abused children is adding to family trauma, facilitating any of this is a breach of domestic, European and international law. It can't happen without our participation, thanks Barry. I raise issues of injustice wherever it's source. Always have always will, The Queen has been asked for her opinion of a Trump state visit, Will Enda end up meeting Trump on St Patrick's Day with his Shamrocks?, Some Irish govt ministers have talked the talk on the   - but will they walk the walk? No Shamrock in W House 4 St Patrick's, C'mon the Castleknocker  - brilliant, Will     ensure all detainees at Dublin airport have free access to legal advice?, all of us in KOD Lyons would be happy to support in any way we can, will you support an independent review on use of Shannon by US forces? Relying on diplomatic assurances not enough, USA and their facilitators including Ireland detaining 5 year olds on basis of their religion shames us all.  I trust will act, No chance that Trump's  would survive a human rts challenge in Irish courts - which makes position at our airports v interesting, The first Irish government Minister to speak out. Can the others follow and show form leadership- through words AND…, Brilliant legal summary of the position at Irish airports. We cannot facilitate and engage with this bigotry., Given what they have tolerated at Shannon airport under previous US administrations, the sure fire answer to your q…, Teresa May beginning a state visit to Dublin on Monday. NB that Irish media ask right questions of her here too, Let's hope all those FG TD's jumping up and down about Enda Kenny's comments on SF get just as exercised if he heads off to suck up to Trump, Federal Judge Donnelly will undoubtedly be on the end of a Twitter Trump tongue lashing after his smack down of Trump's racist",1
15,"On the other hand, shedding a doofus like  could raise the avg IQ of the  Govt, Please. No. It's too important..., , Against that backdrop, because they can't decide who to support amongst themselves,  could stagger on quite a while, position is stronger than it looks, despite Newspoll. Only thing alt leaders agree on is blocking, Could draw some political parallels but will resist the temptation, ALP figures ought to worry about getting  into a suit that's not a size too big for him when in public, But I don't expect you personally to wear the burden of two decades worth of jaundiced Newspoll rpting., You're know there's a very weak statistical correlation between Oppn ldrs' polling &amp; election results, That poll is dire for, ...and ignore ballast of poll if it's good for Labor. You know in your heart it's true., Mate, it's gone on too long - asymmetric reporting of Newspolls.  Beat the crap out of any speck that is anti-Labor, This explains it., ...with an intensity that completely escaped the logical positivists"". Vittorio Hösle, ""Short History of German Philosophy"", ""...the 'scientific conception of the world' left unsolved the true questions with which a human life is concerned, Wittgenstein felt, Same trajectory as economics as a discipline, ditto politics, travelled in the 20thC., - Vittorio Hösle, ""A Short History of German Philosophy""  182., ...in disturbing ways, even if it imagined that it had forever replaced 'speculative' philosophy with a 'scientific' discipline."", ...its claims far beyond this area to questions it was not competent to address, and in the process underestimated earlier philosophy, ""We owe to logical empiricism first-rate works on the philosophy of mathematics and physics, but in the end it extended, Assange now working hard for Marine Le Pen. Join the dots, people..., I still don't get why  is letting this happen..., ""The tragedy of machismo is that a man is never quite man enough."" - Germaine Greer, treating  like  won't have helped...",1
16,"5 Ways To Motivate Your Kids To Be Active, This Friday on the All The Wonders podcast: talking about GHOSTS with Raina!, Listening to '""The Past Still Present Tense"" for American Football' with  App, You know it! AND our two copies haven't sat on the shelf for more than a day since arriving. Very popular!, Rebuilding School &amp; Classroom Libraries in Louisiana, Home at Last - Vera B. Williams - Hardcover, Woah! This looks gorgeous!, Top 5 Teacher Tips for Parents to Jump-Start the Best First Day of School, I had so much fun talking to  and  about THE GREEN UMBRELLA (, One of the most beautifully constructed (both poetically and compositionally) picture books I've…, Traveling Through Stories | On Our Minds, When the Sea Turned to Silver by Grace Lin | SLJ Review, Thank you so much for hopping on with us!, Awww! Thank you always for listening and sharing!, Really? You really believe that statement? Do you actually have kids in public schools? Talked to teachers?, Watch. Connect. Read.: Book Release Calendar, Librarian's Quest: Wisdom Shared, The man cub made an body upgrade for our pal Luke Flowers ;) lfcreative, This week's  Join me this Sunday (tomorrow) at 9pm EST on  Facebook…, Nice! AND happy anniversary!, I agreed! Cannot wait to see the moving and documentary now too!!, LOVING vs. VIRGINIA author  and illos  join me on the podcast to share their new book!, Cover Reveal of Love, Ish by Karen Rivers, A surprise Happy Birthday apple and decorations from Nanny and the kids for me and Aimee ;)…, Ha! Yes!!! Well, pugs or not the door's always open for you my friend, Book Birthdays and Giveaways, Oh My!, Watch. Connect. Read.: Happy book birthday to Barbara O'Connor's WISH!, LOVING vs. VIRGINIA creators  and  join me to talk about the landmark civil rights case, This could be the lumberjack version of Zelda: Windwaker and I would STILL by it!, Thanks for sharing!, ""I'd like to forget a lot about the last nine years. All, but what is precious to me--my…, Why couldn't the teacher hear the pterodactyl in the bathroom? B/c…",1
17,"My evening's entertainment. 👍🏼, Thanks,, I've  to Raise money for Youth Music and Children &amp; The Arts. Donate on  and help raise £2000, Treed Murray: amazing    great acting from, Proud to be the 1716th backer on  for Vue: Your Everyday Smart Glasses | Thx, that's not you with the Cinderella and swan lake videos?, nice!!! Though a little weird about the all-ethnic thing. Hey, where are your clips? They're not on your YouTube page, January log:
6 auditions
3 callbacks
1 commercial booked
1 voiceover gig booked
Not bad for a traditionally slow January! 😊, Here's me hanging out with  in a clip from, was good but not great. Not sure what all the hype is about. Enjoyable but hardly brilliant., Thank you so much,  Most amazing prize I can imagine! And big hugs to Kristen, Kathy &amp; Valerie as well; you were all so nice! 😊, That feeling when you've made the whole room laugh and the  says ""Nice job!"" 😊, Amazon and MenEssentials for sure!, You're so sweet! Thank you,, I've been wanting a new backpack...one that looks professional and doesn't have dangling straps. Any suggestions?, Very sad to see Suspect Video go, but at least I snagged 7 seasons of TV on DVD for $3.50 total! 😃, Holy crap, did I really just pay $4.50 for a hot chocolate at the Green Beanery?!, Looking forward to it,, you shouldn't hang me on a hook, Ringo; my mother hung me on a hook once. Once., Her struggles with mental health was the reason  was fired...from, RT BeII_LetsTaIk: Simply retweet this to donate 5¢ towards mental health initiatives, wait...you're married?! Congratulations!, we both know it won't accomplish anything. I've tried talking with TTC before and zilch was done. Nobody there really cares., sure, for all the good it will do, So nothing will ever change. As usual, contacting  does nothing., 11min is more than a bit off schedule. The driver could've waited at 85 Emmett or an earlier stop if she was so early, no?, see the pic, it's the 13:12 bus, arriving 11min early. The 85EmmettAve stop is a timed stop and the 32D always leaves early",1
18,"surely 'people' don't just munch across the fingers, still stuck together...?!, after Saturdays Tetris success I had to get my lights back out again to practice more!, Willis Street closed off due to a large window about to shatter in the State insurance building., sssooo, quite a bit has happened since you've been away. Will the first show be four hours long to try and cover some of it?, Guy who didn't hold doors, just got the access denied sad sound at the entrance. Maybe next time don't be a lift dick?, First guy in lift, hold the doors for others, don't be a Trump., idiot or totally teched up badass?, now bring an awesome retro version out for the 3DS. Then I can box my SNES back up., definitely, thought battle mode was a really great challenge, especially with 10 players!, Just watched the trailer for Chips movie and all I can say is fuck you to the asshead who greenlighted its production., missed the if at the start!, not at all! Unfair to brand the other three based on one deciding to cheat., where did you see that? Had thought it was his relay team mate?, Yes suit guy, press the lift button again, I clearly don't know how to. Also don't wait for people to leave the lift before you., have you booked your tickets yet?, Christmas is over, there's no need for more gifts this early., Love it when you walk that bit quicker to make it to the front of the queue, ahead of the next six people ordering coffee!, When you come in early and there's a desk being built near to you. Always a good start to the day., early today he wanted one free range egg. What's tomorrow, a tofu and snow pea salad with chilli jam emulsion?, Today's highlight (so far), being told to go back to South Africa, by   regular mumbling street character., Feel like it's four hairstyles in one day kind of weather out there today, I'm so stupid that I can only understand a report on weather if being given by a reporter standing outside in said weather., they can still be worn with jandles!",1
19,"I subscribe to the   and  because I like my journalism fact-based, vetted, &amp; sourced., THIS! Leaked Draft of Trump’s Religious Freedom Order Reveals Sweeping Plans to Legalize Discrimination, Violent protests by visiting mob lead Berkeley to cancel speech by Milo Yiannopoulos, Holy crap, this map of Trump's business network is terrifying  by Katharine Schwab via  /, “Petition to Relocate Dana Farber Cancer Institute fundraiser from Mar-a-Lago Club” by HMS Advocacy, Macalester president explains sharply worded statement on immigration order, Christine Ebersole was absolutely magical last night, In That Light, We Pass On The Light ""...diversity and immigration are the sinew, bone, blood and soul of our nation…, Be alert for ""religious freedom"" legislation, a bigger concern. Obama's non-discrimination order important, but lower priority., Sad?      Obama’s Protections for LGBT Workers Remain, Right-wing idealogue, anti-feminist, follower of Marine Le Pen, Washington U Dean Faces Child Pornography Charge, When to Go Rogue: What Jesus Says About Saving Life and Breaking Rules  via  in, A one-page college strategic plan via  and, The Houston Chronicle editorial board says: Resist now!  via, It's all your fault   NOT!, Is Donald Trump Just a Pawn in Steve Bannon’s Game?, Music Technology teaches students ‘to achieve new types of artistic expression’, The long list of Republicans who have taken no position on Trump's refugee ban   via, The long list of Republicans who have taken no position on Trump's refugee ban   via, The long list of Republicans who have taken no position on Trump's refugee ban   via, Join me,  &amp; partners for a Planning Call to Stand Against the Muslim and Refugee Bans. RSVP here:, Prevent  from making a state visit to the United Kingdom, now above 1.3M signatures, Should You Track the Social Media of Fired Employees?, “I’m reading this as ‘1933 playbook continues on schedule, pace slightly higher than last time…” —",1
20,"To: me
From: me, Where you at girl  ? Come round for some beersies, Why you should boycott the Fifty Shades Darker movie, That would of been amazing 😭, This is so sad, they are only babies 💔, thanks, I need it 😂, Damon is the worst, he's as bad as Elena, Remember when Damon took away Carolines free will &amp; forced them to be with him &amp; everyone seems to have forgotten t…, STOP SPOILING THE MOVIE FOR ME @ WHOEVER IS IN CHARGE OF MARKETING FOR THIS MOVIE, I hate how Caroline is portrayed and treated in season 1. She is the greatest character on this god forsaken show, I'm gonna try rewatch all of vampire diaries from the start before it ends, pray for me 🙏🏿, This is Madden 😂😂😂😂, that looks real cool, One of my all time favorites ❤, it has been the story of my life since season 5 😩😂, Watch me cry when it finally finishes though 😭😂, First episode of Riverdale was 👌🏾👌🏾, Taylors videos are either the best, or the worst, Um  can I get a refund on the 4 minutes I wasted watching that, I have never related to anything more than this meme 😂😂😂, We are so blessed, But the movie AND the leads were so meh, but we all know why, Don't get me wrong, the music is amazing, I don't understand why La La Land keeps getting nominated for all these awards, it is such an average movie, My passport hasn't expired so I don't have to get a new one 🙌🏾 thank you yeezus, she looks so cute ❤, Same tbh, not because im with Family First, but because it's the worst fucking movie/book/series that ever existed 😷, I feel like La La Land could of been better if it had better leads, Probably only spent a few hours in the sun today &amp; Madden is already 3 shades darker 😩👧🏿👧🏿, Seeing the WGTN Phoenix do recovery in their undies @ the beach has really cemented my recent obsession with soccer players 😅😍, I honestly miss  everyday.  you need to give it back to me, This looks amazing!, What a queen ❤️❤️❤️, I'm watching Belle &amp; it is such a good movie ❤️❤️, that is so cool 😭❤️, That was so long 😩, Is it still going?, bless your heart ❤️❤️",0
21,"spending my morning on hold with Spark is Ideal, when ur mum tags u in a lad bible post but u have to like it otherwise she'll ask u why u didn't when she sees u next, why won't you believe in it until it's gone?, cool idea to cut aids for reproductive rights, isn't it? love hearing about people dying in back alleys from botched procedures, one big reason i have a smoke is the filth that is d*nald tr*mp, google search: how 2 stop ur mum seeing memes ur pals tag u in on fb, now we're onto blue lady by hello sailor someone brought the compilation beer drinking songs vol 2, yoooo they're playing sierra leone for hold music this is lit, my interests include being on hold with IRD and having two numbers :  )), i got blessed w On Hold :   ), The models revenge no. 1 by Alexis Hunter • women through the eyes of women, when it was actually nice outside for 1 day of summer so we got ice cream, hey would you mind dming me?, fair enough, lemme know if you want to talk, hey would you mind dming me?, why must the ground... shake....... ...... .. ., yooooo tbh proud of u ✨✨, sleeps under the avocado, slow down, yeah i want you, tfw u watch the Dunkirk trailer and know ur gonna have a Big Cry™ at the cinema, triggering for all new zealanders following me, just saw someone walk by me with a courage the cowardly dog tattoo literally same, when ur sugar daddy literally got u the milk vinyl im full shook, if u were wondering he literally came thru and got one 💕💕 im shook, tfw ur sugar daddy is in line for the milk vinyl pls come thru for me lad, 😷😷😷 call me when you're more useful then, tfw u try get your sugar daddy in london to get you a copy 😏, it's okay im just glad they're not wet lmao!!!! 💕💕, ⭐️⭐️when  come thru despite earthquakes / flooding / evacuations ⭐️⭐️, dead ass forgot to publicly shame the dude that swiped me on tinder at 3am on the night we had the 7.5 earthquake lmao, also dehydrate urself so u don't know if its u swaying and feeling sick or aftershocks",0
